"用户号","机顶盒设备号","节目名称","节目ID","观看次数","分类","二级目录","分类名称","二级目录ID","分类名称ID","观看时长","点播日期","最早观看时间","最近观看时间","观看时间跨度","语种","地区","时间跨度","使用时长","总观看时长"
"11082","11124","深夜食堂","1226","4","精彩点/大陆剧场","精彩点","大陆剧场","2","11","2760",,"2017-07-14 13:52","2017-07-14 16:10","8280.000000","国语","大陆","8280.000000","3954540.000000","6540"
"11082","11124","神奇阿呦","1495","1","精彩点/电视剧场","精彩点","电视剧场","2","12","3120",,"2017-08-29 08:21","2017-08-29 08:21","0.000000","国语","大陆","3954540.000000","3954540.000000","6540"
"11084","10501","KK魔法可可","34","12","精彩点/电视剧场","精彩点","电视剧场","2","12","540",,"2017-08-05 09:26","2017-09-08 19:43","2974620.000000","国语","大陆","5976300.000000","7884900.000000","163860"
"11084","10501","中餐厅：赵薇晓明“相爱相杀”","132","1","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","180",,"2017-07-28 12:26","2017-07-28 12:26","0.000000","国语","大陆","2321280.000000","7884900.000000","163860"
"11084","10501","乐高城市组","138","9","精彩点/大陆剧场","精彩点","大陆剧场","2","11","240",,"2017-07-18 12:06","2017-09-17 09:57","5262660.000000","国语","大陆","6718740.000000","7884900.000000","163860"
"11084","10501","亲，别怕","166","2","精彩点","精彩点",,"2","0","5040",,"2017-07-30 16:01","2017-07-30 16:01","0.000000",,,"2506980.000000","7884900.000000","163860"
"11084","10501","伯特和厄尼的神奇冒险","224","15","精彩点/大陆剧场","精彩点","大陆剧场","2","11","720",,"2017-07-26 20:10","2017-08-23 19:25","2416500.000000","国语","大陆","4592820.000000","7884900.000000","163860"
"11084","10501","何所冬暖何所夏凉","228","17","精彩点/大陆剧场","精彩点","大陆剧场","2","11","2640",,"2017-09-22 23:56","2017-09-24 11:13","127020.000000","国语","大陆","7328100.000000","7884900.000000","163860"
"11084","10501","半斤八两","348","44","精彩点/大陆剧场","精彩点","大陆剧场","2","11","480",,"2017-07-02 21:08","2017-09-17 12:59","6623460.000000","国语","大陆","6729660.000000","7884900.000000","163860"
"11084","10501","同盟","415","35","精彩点/港台剧场","精彩点","港台剧场","2","20","1860",,"2017-09-01 02:17","2017-09-07 00:00","510180.000000","粤语","香港","5818920.000000","7884900.000000","163860"
"11084","10501","喜羊羊之智趣羊学堂","473","5","精彩点/电视剧场","精彩点","电视剧场","2","12","28920",,"2017-08-13 13:34","2017-08-20 22:20","636360.000000","国语","大陆","4344120.000000","7884900.000000","163860"
"11084","10501","喜羊羊之深海历险记","474","4","精彩点/电视剧场","精彩点","电视剧场","2","12","120",,"2017-07-17 19:07","2017-09-16 09:35","5236080.000000","国语","大陆","6631020.000000","7884900.000000","163860"
"11084","10501","喜羊羊发明大作战","475","20","精彩点/电视剧场","精彩点","电视剧场","2","12","1620",,"2017-07-22 12:55","2017-08-20 20:24","2532540.000000","国语","大陆","4337160.000000","7884900.000000","163860"
"11084","10501","大头儿子和小头爸爸","526","7","精彩点/大陆剧场","精彩点","大陆剧场","2","11","180",,"2017-09-15 19:18","2017-09-17 12:51","149580.000000","国语","大陆","6729180.000000","7884900.000000","163860"
"11084","10501","大耳朵图图","532","1","精彩点/电视剧场","精彩点","电视剧场","2","12","540",,"2017-09-30 16:18","2017-09-30 16:18","0.000000","国语","大陆","7864800.000000","7884900.000000","163860"
"11084","10501","大耳朵图图彩色小世界","533","2","精彩点/大陆剧场","精彩点","大陆剧场","2","11","5400",,"2017-08-16 13:39","2017-08-16 13:39","0.000000","国语","大陆","3967260.000000","7884900.000000","163860"
"11084","10501","奔跑吧兄弟 第二季","570","1","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","60",,"2017-09-14 21:43","2017-09-14 21:43","0.000000","国语","大陆","6501900.000000","7884900.000000","163860"
"11084","10501","小公主苏菲亚","665","11","精彩点/电视剧场","精彩点","电视剧场","2","12","600",,"2017-07-06 19:25","2017-09-16 10:31","6188760.000000","国语","大陆","6634380.000000","7884900.000000","163860"
"11084","10501","小公主苏菲亚2","666","12","精彩点/电视剧场","精彩点","电视剧场","2","12","1260",,"2017-07-18 12:18","2017-09-17 10:34","5264160.000000","国语","大陆","6720960.000000","7884900.000000","163860"
"11084","10501","小猪佩奇","680","86","精彩点/大陆剧场","精彩点","大陆剧场","2","11","660",,"2017-07-26 21:36","2017-09-17 11:22","4542360.000000","国语","大陆","6723840.000000","7884900.000000","163860"
"11084","10501","小花仙","686","6","精彩点/大陆剧场","精彩点","大陆剧场","2","11","2040",,"2017-07-05 21:42","2017-07-09 09:39","302220.000000","国语","大陆","669660.000000","7884900.000000","163860"
"11084","10501","巨神战击队第三季","703","4","精彩点/电视剧场","精彩点","电视剧场","2","12","1980",,"2017-07-13 09:44","2017-08-27 13:48","3902640.000000","国语","大陆","4918200.000000","7884900.000000","163860"
"11084","10501","巴啦啦之飞越彩灵堡","704","3","精彩点/电视剧场","精彩点","电视剧场","2","12","120",,"2017-08-16 11:01","2017-08-21 11:41","434400.000000","国语","大陆","4392180.000000","7884900.000000","163860"
"11084","10501","巴啦啦小魔仙音符之谜","705","5","精彩点/大陆剧场","精彩点","大陆剧场","2","11","240",,"2017-08-08 15:59","2017-08-20 22:42","1060980.000000","国语","大陆","4345440.000000","7884900.000000","163860"
"11084","10501","巴巴爸爸的探险","706","33","精彩点/大陆剧场","精彩点","大陆剧场","2","11","660",,"2017-08-24 11:31","2017-09-30 16:16","3213900.000000","国语","大陆","7864680.000000","7884900.000000","163860"
"11084","10501","年代秀：李玉刚豪迈叫“好”","718","1","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","4860",,"2017-07-30 23:14","2017-07-30 23:14","0.000000","国语","大陆","2532960.000000","7884900.000000","163860"
"11084","10501","快乐梦多多","781","17","精彩点/大陆剧场","精彩点","大陆剧场","2","11","600",,"2017-08-24 13:25","2017-09-16 11:09","1979040.000000","国语","大陆","6636660.000000","7884900.000000","163860"
"11084","10501","憨豆先生动画版 第二季","819","43","精彩点/其他","精彩点","其他","2","26","360",,"2017-08-20 08:50","2017-09-09 07:28","1723080.000000","英语","英国","6018600.000000","7884900.000000","163860"
"11084","10501","我们的爱","836","13","精彩点/大陆剧场","精彩点","大陆剧场","2","11","2580",,"2017-09-24 14:23","2017-09-26 17:44","184860.000000","国语","大陆","7524360.000000","7884900.000000","163860"
"11084","10501","戚继光","888","1","精彩点/电视剧场","精彩点","电视剧场","2","12","60",,"2017-07-11 21:13","2017-07-11 21:13","0.000000","国语","大陆","884100.000000","7884900.000000","163860"
"11084","10501","新大头儿子和小头爸爸","944","8","精彩点/大陆剧场","精彩点","大陆剧场","2","11","960",,"2017-07-01 17:38","2017-08-20 09:08","4289400.000000","国语","大陆","4296600.000000","7884900.000000","163860"
"11084","10501","新大头儿子和小头爸爸超能爸爸","945","1","精彩点/大陆剧场","精彩点","大陆剧场","2","11","1020",,"2017-09-03 09:11","2017-09-03 09:11","0.000000","国语","大陆","5506380.000000","7884900.000000","163860"
"11084","10501","新成龙历险记","949","18","精彩点/电视剧场","精彩点","电视剧场","2","12","600",,"2017-08-20 10:58","2017-09-16 11:13","2333700.000000","国语","大陆","6636900.000000","7884900.000000","163860"
"11084","10501","新葫芦兄弟","954","5","精彩点/大陆剧场","精彩点","大陆剧场","2","11","360",,"2017-07-02 20:38","2017-07-26 21:59","2078460.000000","国语","大陆","2182860.000000","7884900.000000","163860"
"11084","10501","新西厢记","955","1","精彩点/大陆剧场","精彩点","大陆剧场","2","11","300",,"2017-07-05 14:48","2017-07-05 14:48","0.000000","国语","大陆","342600.000000","7884900.000000","163860"
"11084","10501","星兽猎人","1008","2","精彩点/大陆剧场","精彩点","大陆剧场","2","11","120",,"2017-08-02 08:48","2017-08-02 08:48","0.000000","国语","大陆","2740200.000000","7884900.000000","163860"
"11084","10501","星原小宝","1009","2","精彩点/电视剧场","精彩点","电视剧场","2","12","180",,"2017-08-16 19:35","2017-08-22 20:23","521280.000000","国语","大陆","4509900.000000","7884900.000000","163860"
"11084","10501","极速前进 第四季：贾静雯入水逆局舞狮崩溃","1098","1","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","120",,"2017-09-24 19:01","2017-09-24 19:01","0.000000","国语","大陆","7356180.000000","7884900.000000","163860"
"11084","10501","极限挑战 第三季：五美惊喜空降男人帮","1115","2","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","840",,"2017-08-10 14:24","2017-08-21 10:00","934560.000000","国语","大陆","4386120.000000","7884900.000000","163860"
"11084","10501","极限挑战 第三季：孙红雷姚晨结盟","1117","1","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","4980",,"2017-08-17 14:24","2017-08-17 14:24","0.000000","国语","大陆","4056360.000000","7884900.000000","163860"
"11084","10501","极限挑战 第三季：孙红雷智斗大妈 张艺兴进化小狐狸","1118","3","精彩点","精彩点",,"2","0","5820",,"2017-07-23 12:31","2017-08-22 13:11","2594400.000000",,,"4483980.000000","7884900.000000","163860"
"11084","10501","极限挑战 第三季：张艺兴变人肉轮盘","1120","1","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","6180",,"2017-07-30 13:07","2017-07-30 13:07","0.000000","国语","大陆","2496540.000000","7884900.000000","163860"
"11084","10501","极限挑战 第三季：沙溢被虐惨叫连连","1122","2","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","4140",,"2017-07-23 14:08","2017-07-30 14:50","607320.000000","国语","大陆","2502720.000000","7884900.000000","163860"
"11084","10501","棉花糖和云朵妈妈","1162","30","精彩点/大陆剧场","精彩点","大陆剧场","2","11","1320",,"2017-07-01 22:39","2017-09-08 19:46","5951220.000000","国语","大陆","5976480.000000","7884900.000000","163860"
"11084","10501","歌声的翅膀：辅导员们倾情助阵","1185","1","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","300",,"2017-07-30 15:52","2017-07-30 15:52","0.000000","国语","大陆","2506440.000000","7884900.000000","163860"
"11084","10501","汪汪队立大功","1204","34","精彩点/大陆剧场","精彩点","大陆剧场","2","11","6120",,"2017-07-31 09:57","2017-09-15 20:00","4010580.000000","国语","大陆","6582120.000000","7884900.000000","163860"
"11084","10501","熊出没之丛林总动员","1272","2","精彩点/大陆剧场","精彩点","大陆剧场","2","11","9120",,"2017-08-10 17:37","2017-08-10 17:37","0.000000","国语","大陆","3463140.000000","7884900.000000","163860"
"11084","10501","熊出没之冬日乐翻天","1273","4","精彩点/大陆剧场","精彩点","大陆剧场","2","11","240",,"2017-07-02 10:15","2017-07-08 17:30","544500.000000","国语","大陆","611520.000000","7884900.000000","163860"
"11084","10501","熊出没之春日对对碰","1277","22","精彩点/大陆剧场","精彩点","大陆剧场","2","11","9360",,"2017-07-01 15:38","2017-07-23 18:11","1909980.000000","国语","大陆","1909980.000000","7884900.000000","163860"
"11084","10501","熊出没之环球大冒险","1279","1","精彩点/大陆剧场","精彩点","大陆剧场","2","11","660",,"2017-09-16 21:07","2017-09-16 21:07","0.000000","国语","大陆","6672540.000000","7884900.000000","163860"
"11084","10501","熊熊乐园","1281","72","精彩点/大陆剧场","精彩点","大陆剧场","2","11","1440",,"2017-07-01 21:31","2017-09-17 12:30","6706740.000000","国语","大陆","6727920.000000","7884900.000000","163860"
"11084","10501","燃烧的蔬菜","1285","8","精彩点/大陆剧场","精彩点","大陆剧场","2","11","1200",,"2017-08-16 21:39","2017-08-23 19:36","597420.000000","国语","大陆","4593480.000000","7884900.000000","163860"
"11084","10501","猪猪侠之拼装特工队","1372","10","精彩点/大陆剧场","精彩点","大陆剧场","2","11","240",,"2017-07-02 12:12","2017-08-20 21:59","4268820.000000","国语","大陆","4342860.000000","7884900.000000","163860"
"11084","10501","猪猪侠守卫者联盟","1375","1","精彩点/电视剧场","精彩点","电视剧场","2","12","360",,"2017-08-29 10:48","2017-08-29 10:48","0.000000","国语","大陆","5080200.000000","7884900.000000","163860"
"11084","10501","猪猪侠超星萌宠","1376","18","精彩点/电视剧场","精彩点","电视剧场","2","12","1680",,"2017-07-09 09:56","2017-09-08 18:42","5301960.000000","国语","大陆","5972640.000000","7884900.000000","163860"
"11084","10501","猪猪侠超星萌宠二","1377","25","精彩点/电视剧场","精彩点","电视剧场","2","12","1140",,"2017-07-16 18:40","2017-09-30 19:34","6569640.000000","国语","大陆","7876560.000000","7884900.000000","163860"
"11084","10501","疯狂小糖","1427","15","精彩点/电视剧场","精彩点","电视剧场","2","12","840",,"2017-07-01 17:08","2017-08-24 12:56","4650480.000000","国语","大陆","4655880.000000","7884900.000000","163860"
"11084","10501","真相：极致玩家？秘境诱惑","1460","1","精彩点","精彩点",,"2","0","2640",,"2017-08-29 08:31","2017-08-29 08:31","0.000000",,,"5071980.000000","7884900.000000","163860"
"11084","10501","真相：极限黑暗","1463","2","精彩点/科学教育","精彩点","科学教育","2","22","1560",,"2017-08-29 08:03","2017-08-29 08:05","120.000000","国语","大陆","5070420.000000","7884900.000000","163860"
"11084","10501","神奇阿呦","1495","53","精彩点/电视剧场","精彩点","电视剧场","2","12","660",,"2017-07-02 11:54","2017-08-21 14:11","4328220.000000","国语","大陆","4401180.000000","7884900.000000","163860"
"11084","10501","神秘事件","1503","1","精彩点","精彩点",,"2","0","240",,"2017-07-30 15:57","2017-07-30 15:57","0.000000",,,"2506740.000000","7884900.000000","163860"
"11084","10501","聪明伦文叙","1596","10","精彩点/电视剧场","精彩点","电视剧场","2","12","300",,"2017-07-01 22:02","2017-09-09 09:36","6003240.000000","国语","大陆","6026280.000000","7884900.000000","163860"
"11084","10501","舞法天女朵法拉","1650","5","精彩点/电视剧场","精彩点","电视剧场","2","12","600",,"2017-07-01 17:47","2017-08-16 12:47","3956400.000000","国语","大陆","3964140.000000","7884900.000000","163860"
"11084","10501","葫芦小金刚","1679","1","精彩点/大陆剧场","精彩点","大陆剧场","2","11","600",,"2017-07-20 22:01","2017-07-20 22:01","0.000000","国语","大陆","1664580.000000","7884900.000000","163860"
"11084","10501","蒙面唱将猜猜猜 第二季：郑恺玩套路空降猜评团","1683","2","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","5760",,"2017-09-14 21:44","2017-09-15 09:12","41280.000000","国语","大陆","6543240.000000","7884900.000000","163860"
"11084","10501","蛋计划？食蛋兽家族","1693","7","精彩点","精彩点",,"2","0","480",,"2017-08-03 19:28","2017-09-16 22:00","3810720.000000",,,"6675720.000000","7884900.000000","163860"
"11084","10501","豆小鸭","1754","20","精彩点/大陆剧场","精彩点","大陆剧场","2","11","180",,"2017-09-15 20:37","2017-09-30 17:24","1284420.000000","国语","大陆","7868760.000000","7884900.000000","163860"
"11084","10501","贝肯熊","1766","7","精彩点/大陆剧场","精彩点","大陆剧场","2","11","360",,"2017-07-02 12:05","2017-09-09 10:01","5954160.000000","国语","大陆","6027780.000000","7884900.000000","163860"
